nome,points,ranking,details,kimono,category,belt,division,gender
Janice Francisca Miranda Urrejola,72,2,https://ibjjf.com/athletes/janice-urrejola,ranking-geral-no-gi,kids,black,superheavy,female
Danielle R Walker,72,2,https://ibjjf.com/athletes/danielle-walker,ranking-geral-no-gi,kids,black,superheavy,female
Silvia Scomparin,72,2,https://ibjjf.com/athletes/silvia-scomparin,ranking-geral-no-gi,kids,black,superheavy,female
Jessica Lauren Ochab,63,5,https://ibjjf.com/athletes/jessica-ochab,ranking-geral-no-gi,kids,black,superheavy,female
Karla Hipolito de Albuquerque,63,5,https://ibjjf.com/athletes/karla-albuquerque,ranking-geral-no-gi,kids,black,superheavy,female
Nivia de Souza Moura,42,7,https://ibjjf.com/athletes/nivia-moura,ranking-geral-no-gi,kids,black,superheavy,female
Sophia Baeza Almeida dos Santos,24,8,https://ibjjf.com/athletes/sophia-santos-ff1459ae419c,ranking-geral-no-gi,kids,black,superheavy,female
Louisa Caroline Bruschi-Dadik,18,9,https://ibjjf.com/athletes/louisa-bruschi,ranking-geral-no-gi,kids,black,superheavy,female
Gilsa Nascimento Silva,18,9,https://ibjjf.com/athletes/gilsa-silva,ranking-geral-no-gi,kids,black,superheavy,female
Lauren Adrienne Rojas,189,1,https://ibjjf.com/athletes/lauren-rojas,ranking-geral-no-gi,adult,brown,superheavy,female
Maria Luisa Joia da Silva,147,2,https://ibjjf.com/athletes/maria-silva-7cad8dc9a3bd,ranking-geral-no-gi,adult,brown,superheavy,female
Bailey Ann Luttrell,76,3,https://ibjjf.com/athletes/bailey-luttrell,ranking-geral-no-gi,adult,brown,superheavy,female
Danielle Ronald Carvalho de Lima,70,4,https://ibjjf.com/athletes/danielle-lima,ranking-geral-no-gi,adult,brown,superheavy,female
Ashley Montellano,60,5,https://ibjjf.com/athletes/ashley-montellano,ranking-geral-no-gi,adult,brown,superheavy,female
Maria Eduarda de Oliveira Nascimento,31,6,https://ibjjf.com/athletes/maria-nascimento,ranking-geral-no-gi,adult,brown,superheavy,female
Allison F. Lindner,27,7,https://ibjjf.com/athletes/allison-lindner,ranking-geral-no-gi,adult,brown,superheavy,female
Letícia Teixeira dos Santos,24,8,https://ibjjf.com/athletes/leticia-santos-ba2c5e0b5918,ranking-geral-no-gi,adult,brown,superheavy,female
Makayla Lauren Reed,21,9,https://ibjjf.com/athletes/makayla-ortego,ranking-geral-no-gi,adult,brown,superheavy,female
Kathryn Marie Flores,19,10,https://ibjjf.com/athletes/kati-baynes,ranking-geral-no-gi,adult,brown,superheavy,female
Carly Christina Mocny,189,1,https://ibjjf.com/athletes/carly-mocny,ranking-geral-no-gi,master,brown,superheavy,female
Bridgett G Brumbaugh,99,2,https://ibjjf.com/athletes/bridgett-brumbaugh,ranking-geral-no-gi,master,brown,superheavy,female
Kola Thompson,63,3,https://ibjjf.com/athletes/kola-thompson,ranking-geral-no-gi,master,brown,superheavy,female
Simone de Abreu Pinheiro,36,4,https://ibjjf.com/athletes/simone-pinheiro,ranking-geral-no-gi,master,brown,superheavy,female
Clara Gomes Rodrigues,18,5,https://ibjjf.com/athletes/clara-rodrigues,ranking-geral-no-gi,master,brown,superheavy,female
Samanta Fonseca Dias,18,5,https://ibjjf.com/athletes/samanta-dias,ranking-geral-no-gi,master,brown,superheavy,female
Carly Christina Mocny,189,1,https://ibjjf.com/athletes/carly-mocny,ranking-geral-no-gi,juvenile,brown,superheavy,female
Bridgett G Brumbaugh,99,2,https://ibjjf.com/athletes/bridgett-brumbaugh,ranking-geral-no-gi,juvenile,brown,superheavy,female
Kola Thompson,63,3,https://ibjjf.com/athletes/kola-thompson,ranking-geral-no-gi,juvenile,brown,superheavy,female
Simone de Abreu Pinheiro,36,4,https://ibjjf.com/athletes/simone-pinheiro,ranking-geral-no-gi,juvenile,brown,superheavy,female
Clara Gomes Rodrigues,18,5,https://ibjjf.com/athletes/clara-rodrigues,ranking-geral-no-gi,juvenile,brown,superheavy,female
Samanta Fonseca Dias,18,5,https://ibjjf.com/athletes/samanta-dias,ranking-geral-no-gi,juvenile,brown,superheavy,female
Carly Christina Mocny,189,1,https://ibjjf.com/athletes/carly-mocny,ranking-geral-no-gi,kids,brown,superheavy,female
Bridgett G Brumbaugh,99,2,https://ibjjf.com/athletes/bridgett-brumbaugh,ranking-geral-no-gi,kids,brown,superheavy,female
Kola Thompson,63,3,https://ibjjf.com/athletes/kola-thompson,ranking-geral-no-gi,kids,brown,superheavy,female
Simone de Abreu Pinheiro,36,4,https://ibjjf.com/athletes/simone-pinheiro,ranking-geral-no-gi,kids,brown,superheavy,female
Clara Gomes Rodrigues,18,5,https://ibjjf.com/athletes/clara-rodrigues,ranking-geral-no-gi,kids,brown,superheavy,female
Samanta Fonseca Dias,18,5,https://ibjjf.com/athletes/samanta-dias,ranking-geral-no-gi,kids,brown,superheavy,female
Maria Laura Marcelino Felipe,148,1,https://ibjjf.com/athletes/maria-felipe,ranking-geral-no-gi,adult,purple,superheavy,female
Kathleen Cierra Brann,144,2,https://ibjjf.com/athletes/kathleen-brann,ranking-geral-no-gi,adult,purple,superheavy,female
Lyndsie Maurene Peterson,126,3,https://ibjjf.com/athletes/lyndsie-hauck,ranking-geral-no-gi,adult,purple,superheavy,female
Marah Maud Dirks,99,4,https://ibjjf.com/athletes/marah-dirks,ranking-geral-no-gi,adult,purple,superheavy,female
Maria Luiza Fragoso Pinto Loreiro,99,4,https://ibjjf.com/athletes/maria-loreiro,ranking-geral-no-gi,adult,purple,superheavy,female
Kailana Cristine A. de Oliveira,99,4,https://ibjjf.com/athletes/kailana-oliveira,ranking-geral-no-gi,adult,purple,superheavy,female
Milena Lima da Silva,69,7,https://ibjjf.com/athletes/milena-silva-7ce9f48fbd7f,ranking-geral-no-gi,adult,purple,superheavy,female
Chloe Elyce Fabbro,36,8,https://ibjjf.com/athletes/chloe-fabbro,ranking-geral-no-gi,adult,purple,superheavy,female
Pura Mendez,28,9,https://ibjjf.com/athletes/pura-mendez,ranking-geral-no-gi,adult,purple,superheavy,female
Rosemarie Lobos,27,10,https://ibjjf.com/athletes/rosemarie-lobos,ranking-geral-no-gi,adult,purple,superheavy,female
Jamie Marie Gilbertson,126,1,https://ibjjf.com/athletes/jamie-gilbertson,ranking-geral-no-gi,master,purple,superheavy,female
Juliana Duarte Rocha,72,2,https://ibjjf.com/athletes/juliana-rocha,ranking-geral-no-gi,master,purple,superheavy,female
Sarah Alanis,63,3,https://ibjjf.com/athletes/sarah-alanis,ranking-geral-no-gi,master,purple,superheavy,female
Barbara Leitao Bins,48,4,https://ibjjf.com/athletes/barbara-bins,ranking-geral-no-gi,master,purple,superheavy,female
Teresia Angelica Carreon,42,5,https://ibjjf.com/athletes/teresia-carreon,ranking-geral-no-gi,master,purple,superheavy,female
Jourdan Jeongco Jackson,36,6,https://ibjjf.com/athletes/jourdan-jackson,ranking-geral-no-gi,master,purple,superheavy,female
Lohanna de Oliveira Correira,36,6,https://ibjjf.com/athletes/lohanna-correira,ranking-geral-no-gi,master,purple,superheavy,female
Shannon Leanne Menees,21,8,https://ibjjf.com/athletes/shannon-menees,ranking-geral-no-gi,master,purple,superheavy,female
Charlotte Katie Male,21,8,https://ibjjf.com/athletes/charlotte-male,ranking-geral-no-gi,master,purple,superheavy,female
Erin Eileen Conboy,18,10,https://ibjjf.com/athletes/erin-conboy,ranking-geral-no-gi,master,purple,superheavy,female
Jamie Marie Gilbertson,126,1,https://ibjjf.com/athletes/jamie-gilbertson,ranking-geral-no-gi,juvenile,purple,superheavy,female
Juliana Duarte Rocha,72,2,https://ibjjf.com/athletes/juliana-rocha,ranking-geral-no-gi,juvenile,purple,superheavy,female
Sarah Alanis,63,3,https://ibjjf.com/athletes/sarah-alanis,ranking-geral-no-gi,juvenile,purple,superheavy,female
Barbara Leitao Bins,48,4,https://ibjjf.com/athletes/barbara-bins,ranking-geral-no-gi,juvenile,purple,superheavy,female
Teresia Angelica Carreon,42,5,https://ibjjf.com/athletes/teresia-carreon,ranking-geral-no-gi,juvenile,purple,superheavy,female
Jourdan Jeongco Jackson,36,6,https://ibjjf.com/athletes/jourdan-jackson,ranking-geral-no-gi,juvenile,purple,superheavy,female
Lohanna de Oliveira Correira,36,6,https://ibjjf.com/athletes/lohanna-correira,ranking-geral-no-gi,juvenile,purple,superheavy,female
Shannon Leanne Menees,21,8,https://ibjjf.com/athletes/shannon-menees,ranking-geral-no-gi,juvenile,purple,superheavy,female
Charlotte Katie Male,21,8,https://ibjjf.com/athletes/charlotte-male,ranking-geral-no-gi,juvenile,purple,superheavy,female
Erin Eileen Conboy,18,10,https://ibjjf.com/athletes/erin-conboy,ranking-geral-no-gi,juvenile,purple,superheavy,female
Jamie Marie Gilbertson,126,1,https://ibjjf.com/athletes/jamie-gilbertson,ranking-geral-no-gi,kids,purple,superheavy,female
Juliana Duarte Rocha,72,2,https://ibjjf.com/athletes/juliana-rocha,ranking-geral-no-gi,kids,purple,superheavy,female
Sarah Alanis,63,3,https://ibjjf.com/athletes/sarah-alanis,ranking-geral-no-gi,kids,purple,superheavy,female
Barbara Leitao Bins,48,4,https://ibjjf.com/athletes/barbara-bins,ranking-geral-no-gi,kids,purple,superheavy,female
Teresia Angelica Carreon,42,5,https://ibjjf.com/athletes/teresia-carreon,ranking-geral-no-gi,kids,purple,superheavy,female
Jourdan Jeongco Jackson,36,6,https://ibjjf.com/athletes/jourdan-jackson,ranking-geral-no-gi,kids,purple,superheavy,female
Lohanna de Oliveira Correira,36,6,https://ibjjf.com/athletes/lohanna-correira,ranking-geral-no-gi,kids,purple,superheavy,female
Shannon Leanne Menees,21,8,https://ibjjf.com/athletes/shannon-menees,ranking-geral-no-gi,kids,purple,superheavy,female
Charlotte Katie Male,21,8,https://ibjjf.com/athletes/charlotte-male,ranking-geral-no-gi,kids,purple,superheavy,female
Erin Eileen Conboy,18,10,https://ibjjf.com/athletes/erin-conboy,ranking-geral-no-gi,kids,purple,superheavy,female
Yasmim Santana Gonçalves Santos,215,1,https://ibjjf.com/athletes/yasmim-santos-ce330ba1d785,ranking-geral-no-gi,adult,blue,superheavy,female
Jessica Dolores Cardenas,165,2,https://ibjjf.com/athletes/jessica-cardenas,ranking-geral-no-gi,adult,blue,superheavy,female
Athena Phoenix Love,72,3,https://ibjjf.com/athletes/athena-love,ranking-geral-no-gi,adult,blue,superheavy,female
Jacirah Elise Clay,66,4,https://ibjjf.com/athletes/jacirah-clay,ranking-geral-no-gi,adult,blue,superheavy,female
Jussara Adrielle de Carvalho Soares,54,5,https://ibjjf.com/athletes/jussara-soares,ranking-geral-no-gi,adult,blue,superheavy,female
Brittany Nicole Lodge,36,6,https://ibjjf.com/athletes/brittany-lodge,ranking-geral-no-gi,adult,blue,superheavy,female
Maya Janell Wood,36,6,https://ibjjf.com/athletes/maya-wood,ranking-geral-no-gi,adult,blue,superheavy,female
Melanie Patricia Tauranga,36,6,https://ibjjf.com/athletes/melanie-tauranga,ranking-geral-no-gi,adult,blue,superheavy,female
Manuella Rosa Varella Vieira,27,9,https://ibjjf.com/athletes/manuella-vieira,ranking-geral-no-gi,adult,blue,superheavy,female
Natasha Dillon,27,9,https://ibjjf.com/athletes/natasha,ranking-geral-no-gi,adult,blue,superheavy,female
Auriell Gonzalez,261,1,https://ibjjf.com/athletes/auriell-gonzalez,ranking-geral-no-gi,master,blue,superheavy,female
Patricia Guerrero,126,2,https://ibjjf.com/athletes/patricia-guerrero,ranking-geral-no-gi,master,blue,superheavy,female
Stephanie Mazzaferro Companhoni,90,3,https://ibjjf.com/athletes/stephanie-companhoni,ranking-geral-no-gi,master,blue,superheavy,female
Aloredana Fernandes Santiago,90,3,https://ibjjf.com/athletes/aloredana-santiago,ranking-geral-no-gi,master,blue,superheavy,female
Rachel Hannah Neubauer,69,5,https://ibjjf.com/athletes/rachel-neubauer,ranking-geral-no-gi,master,blue,superheavy,female
Fernanda dos Santos Cardoso,36,6,https://ibjjf.com/athletes/fernanda-cardoso,ranking-geral-no-gi,master,blue,superheavy,female
Monique Deondra Archer,36,6,https://ibjjf.com/athletes/monique-archer,ranking-geral-no-gi,master,blue,superheavy,female
Mariana Mello Vaz,36,6,https://ibjjf.com/athletes/mariana-vaz,ranking-geral-no-gi,master,blue,superheavy,female
Daphne Domalis,27,9,https://ibjjf.com/athletes/daphne-domalis,ranking-geral-no-gi,master,blue,superheavy,female
Kandace Lee Landreneau,24,10,https://ibjjf.com/athletes/kandace-landreneau,ranking-geral-no-gi,master,blue,superheavy,female
Auriell Gonzalez,261,1,https://ibjjf.com/athletes/auriell-gonzalez,ranking-geral-no-gi,juvenile,blue,superheavy,female
Patricia Guerrero,126,2,https://ibjjf.com/athletes/patricia-guerrero,ranking-geral-no-gi,juvenile,blue,superheavy,female
Stephanie Mazzaferro Companhoni,90,3,https://ibjjf.com/athletes/stephanie-companhoni,ranking-geral-no-gi,juvenile,blue,superheavy,female
Aloredana Fernandes Santiago,90,3,https://ibjjf.com/athletes/aloredana-santiago,ranking-geral-no-gi,juvenile,blue,superheavy,female
Rachel Hannah Neubauer,69,5,https://ibjjf.com/athletes/rachel-neubauer,ranking-geral-no-gi,juvenile,blue,superheavy,female
Fernanda dos Santos Cardoso,36,6,https://ibjjf.com/athletes/fernanda-cardoso,ranking-geral-no-gi,juvenile,blue,superheavy,female
Monique Deondra Archer,36,6,https://ibjjf.com/athletes/monique-archer,ranking-geral-no-gi,juvenile,blue,superheavy,female
Mariana Mello Vaz,36,6,https://ibjjf.com/athletes/mariana-vaz,ranking-geral-no-gi,juvenile,blue,superheavy,female
Daphne Domalis,27,9,https://ibjjf.com/athletes/daphne-domalis,ranking-geral-no-gi,juvenile,blue,superheavy,female
Kandace Lee Landreneau,24,10,https://ibjjf.com/athletes/kandace-landreneau,ranking-geral-no-gi,juvenile,blue,superheavy,female
Auriell Gonzalez,261,1,https://ibjjf.com/athletes/auriell-gonzalez,ranking-geral-no-gi,kids,blue,superheavy,female
Patricia Guerrero,126,2,https://ibjjf.com/athletes/patricia-guerrero,ranking-geral-no-gi,kids,blue,superheavy,female
Stephanie Mazzaferro Companhoni,90,3,https://ibjjf.com/athletes/stephanie-companhoni,ranking-geral-no-gi,kids,blue,superheavy,female
Aloredana Fernandes Santiago,90,3,https://ibjjf.com/athletes/aloredana-santiago,ranking-geral-no-gi,kids,blue,superheavy,female
Rachel Hannah Neubauer,69,5,https://ibjjf.com/athletes/rachel-neubauer,ranking-geral-no-gi,kids,blue,superheavy,female
Fernanda dos Santos Cardoso,36,6,https://ibjjf.com/athletes/fernanda-cardoso,ranking-geral-no-gi,kids,blue,superheavy,female
Monique Deondra Archer,36,6,https://ibjjf.com/athletes/monique-archer,ranking-geral-no-gi,kids,blue,superheavy,female
Mariana Mello Vaz,36,6,https://ibjjf.com/athletes/mariana-vaz,ranking-geral-no-gi,kids,blue,superheavy,female
Daphne Domalis,27,9,https://ibjjf.com/athletes/daphne-domalis,ranking-geral-no-gi,kids,blue,superheavy,female
Kandace Lee Landreneau,24,10,https://ibjjf.com/athletes/kandace-landreneau,ranking-geral-no-gi,kids,blue,superheavy,female
Antonio de Padua A. N. Nascimento,334,1,https://ibjjf.com/athletes/antonio-nascimento-cc10c63b9867,ranking-geral-no-gi,adult,black,ultraheavy,male
Roosevelt  Pereira Lima de Souza,302,2,https://ibjjf.com/athletes/roosevelt-souza,ranking-geral-no-gi,adult,black,ultraheavy,male
Jose Inacio dos Santos,187,3,https://ibjjf.com/athletes/jose-santos-1f3147aef671,ranking-geral-no-gi,adult,black,ultraheavy,male
Victor Hugo Costa Marques,156,4,https://ibjjf.com/athletes/victor-marques-bbe035b0fd4c,ranking-geral-no-gi,adult,black,ultraheavy,male
Davi Cabral de Souza,108,5,https://ibjjf.com/athletes/davi-souza-329e4077efd3,ranking-geral-no-gi,adult,black,ultraheavy,male
Gabriel de Oliveira Haddad Duarte,93,6,https://ibjjf.com/athletes/gabriel-duarte-e6266a225ee1,ranking-geral-no-gi,adult,black,ultraheavy,male
Heikki Lauri Eemil Jussila,87,7,https://ibjjf.com/athletes/heikki-jussila,ranking-geral-no-gi,adult,black,ultraheavy,male
Felipe Figueiredo Mauricio,84,8,https://ibjjf.com/athletes/felipe-mauricio,ranking-geral-no-gi,adult,black,ultraheavy,male
Pedro Alex dos Santos Pimenta,79,9,https://ibjjf.com/athletes/pedro-pimenta-702d8984a42e,ranking-geral-no-gi,adult,black,ultraheavy,male
Diego Dias Ramalho,78,10,https://ibjjf.com/athletes/diego-ramalho,ranking-geral-no-gi,adult,black,ultraheavy,male
Marcio Antonio Pires Junior,596,1,https://ibjjf.com/athletes/marcio-junior-c6a61f4a8090,ranking-geral-no-gi,master,black,ultraheavy,male
Max Santos Gimenis,207,2,https://ibjjf.com/athletes/max-gimenis,ranking-geral-no-gi,master,black,ultraheavy,male
Francis Pignoti Panamley Pana,126,3,https://ibjjf.com/athletes/francis-pana,ranking-geral-no-gi,master,black,ultraheavy,male
Guilherme Bacha Guedes,126,3,https://ibjjf.com/athletes/guilherme-guedes,ranking-geral-no-gi,master,black,ultraheavy,male
Guybson Costa e Sá,84,5,https://ibjjf.com/athletes/guybson-sa,ranking-geral-no-gi,master,black,ultraheavy,male
Wilson Bueno de Moraes Júnior,81,6,https://ibjjf.com/athletes/wilson-junior-a05416fe264c,ranking-geral-no-gi,master,black,ultraheavy,male
Matheus Abreu de Oliveira,75,7,https://ibjjf.com/athletes/matheus-oliveira-fecb830a9550,ranking-geral-no-gi,master,black,ultraheavy,male
Plynho Henrique de Souza Oliveira Chagas,71,8,https://ibjjf.com/athletes/plynho-chagas,ranking-geral-no-gi,master,black,ultraheavy,male
Adam Bruce Sachnoff,70,9,https://ibjjf.com/athletes/adam-sachnoff,ranking-geral-no-gi,master,black,ultraheavy,male
João Felipe Costa Silva,62,10,https://ibjjf.com/athletes/joao-silva-db8e3d59b5bb,ranking-geral-no-gi,master,black,ultraheavy,male
Marcio Antonio Pires Junior,596,1,https://ibjjf.com/athletes/marcio-junior-c6a61f4a8090,ranking-geral-no-gi,juvenile,black,ultraheavy,male
Max Santos Gimenis,207,2,https://ibjjf.com/athletes/max-gimenis,ranking-geral-no-gi,juvenile,black,ultraheavy,male
Francis Pignoti Panamley Pana,126,3,https://ibjjf.com/athletes/francis-pana,ranking-geral-no-gi,juvenile,black,ultraheavy,male
Guilherme Bacha Guedes,126,3,https://ibjjf.com/athletes/guilherme-guedes,ranking-geral-no-gi,juvenile,black,ultraheavy,male
Guybson Costa e Sá,84,5,https://ibjjf.com/athletes/guybson-sa,ranking-geral-no-gi,juvenile,black,ultraheavy,male
Wilson Bueno de Moraes Júnior,81,6,https://ibjjf.com/athletes/wilson-junior-a05416fe264c,ranking-geral-no-gi,juvenile,black,ultraheavy,male
Matheus Abreu de Oliveira,75,7,https://ibjjf.com/athletes/matheus-oliveira-fecb830a9550,ranking-geral-no-gi,juvenile,black,ultraheavy,male
Plynho Henrique de Souza Oliveira Chagas,71,8,https://ibjjf.com/athletes/plynho-chagas,ranking-geral-no-gi,juvenile,black,ultraheavy,male
Adam Bruce Sachnoff,70,9,https://ibjjf.com/athletes/adam-sachnoff,ranking-geral-no-gi,juvenile,black,ultraheavy,male
João Felipe Costa Silva,62,10,https://ibjjf.com/athletes/joao-silva-db8e3d59b5bb,ranking-geral-no-gi,juvenile,black,ultraheavy,male
Marcio Antonio Pires Junior,596,1,https://ibjjf.com/athletes/marcio-junior-c6a61f4a8090,ranking-geral-no-gi,kids,black,ultraheavy,male
Max Santos Gimenis,207,2,https://ibjjf.com/athletes/max-gimenis,ranking-geral-no-gi,kids,black,ultraheavy,male
Francis Pignoti Panamley Pana,126,3,https://ibjjf.com/athletes/francis-pana,ranking-geral-no-gi,kids,black,ultraheavy,male
Guilherme Bacha Guedes,126,3,https://ibjjf.com/athletes/guilherme-guedes,ranking-geral-no-gi,kids,black,ultraheavy,male
Guybson Costa e Sá,84,5,https://ibjjf.com/athletes/guybson-sa,ranking-geral-no-gi,kids,black,ultraheavy,male
Wilson Bueno de Moraes Júnior,81,6,https://ibjjf.com/athletes/wilson-junior-a05416fe264c,ranking-geral-no-gi,kids,black,ultraheavy,male
Matheus Abreu de Oliveira,75,7,https://ibjjf.com/athletes/matheus-oliveira-fecb830a9550,ranking-geral-no-gi,kids,black,ultraheavy,male
Plynho Henrique de Souza Oliveira Chagas,71,8,https://ibjjf.com/athletes/plynho-chagas,ranking-geral-no-gi,kids,black,ultraheavy,male
Adam Bruce Sachnoff,70,9,https://ibjjf.com/athletes/adam-sachnoff,ranking-geral-no-gi,kids,black,ultraheavy,male
João Felipe Costa Silva,62,10,https://ibjjf.com/athletes/joao-silva-db8e3d59b5bb,ranking-geral-no-gi,kids,black,ultraheavy,male
Luke Michael Griffith,504,1,https://ibjjf.com/athletes/luke-griffith,ranking-geral-no-gi,adult,brown,ultraheavy,male
Damon Derek Ramos,77,2,https://ibjjf.com/athletes/damon-ramos,ranking-geral-no-gi,adult,brown,ultraheavy,male
